都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000003758,京都府,南丹市,美山町自然文化村　河鹿荘,ミヤマチョウシゼンブンカムラ　カジカソウ,,,京都府南丹市美山町中下向56,,35.310653 ,135.639524 ,休日：不定休、年末年始,,,チェックイン　15時チェックアウト　10時PIZZA&CAFEカジカーノは4月～11月の土曜日、日曜日、祝日のみ営業※ゴールデンウィーク、夏休みは臨時営業有り,,"大人１泊２食11,000円～","50,000平方メートルの緑地の中に宿泊棟やレストラン、いろりが残るかやぶき民家、さらにグラウンド、キャンプ場などの野外レクリエーションの施設も充実。",,JR山陰線「日吉」駅から南丹市営バスで「知見口」下車、徒歩5分※京都駅から直行バス予約制で運行（季節運行）,120台、無料,,美山町自然文化村　河鹿荘,0771-77-0014,,,,http://miyama-kajika.com,2009-07-13,2021-06-29,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・共用部分のアルコール消毒・消毒液の設置・エアータオル、ロールタオルの使用中止・スタッフ出勤時の検温、マスク着用・日帰り入浴の人数制限
26000,0000009541,京都府,南丹市,スチールの森京都（京都府立府民の森ひよし）,スチールノモリキョウト（キョウトフリツフミンノモリヒヨシ）,,,京都府南丹市日吉町天若上ノ所25番地,,35.137186 ,135.529760 ,休日：毎週水曜日（祝日の場合は営業とし、直近の平日を休業）、年末年始※夏休み期間中は無休,,,9時～16時30分宿泊　　チェックイン　15時　チェックアウト　10時,,"メインキャビン　大人1人3,060円サブキャビン　1棟15,300円キャンプ場　3,060円～デイキャンプ　1,530円～木工研修館　大人300円（別途材料費）ドッグラン　1頭510円ツリークライミング　小学生以上2,000円",府民の森ひよしは、森林についての理解を深め、森林での多様な体験、活動などを通じて自然とふれあう場です。128haの広大な森林公園内に広場や散策路、キャビンやテントデッキなどのキャンプ機能と、資料館や研修館などの学習機能を併せ持ちます。400平方メートルのドッグランも併設しています。毎月第1日曜日にはツリークライミング体験会、毎月第3日曜日は森林倶楽部の活動も行っています。犬と泊まれるキャンプサイト有り。,,JR山陰線「日吉」駅から南丹市営バス（ひよし温泉行き）で「府民の森」下車京都縦貫自動車道「園部」ICから約15分,,車椅子可（要介助）,スチールの森京都（京都府立府民の森ひよし）,0771-72-1339,,,,http://forest-hiyoshi.jp/,2012-02-09,2021-06-29,新型コロナウイルス感染症拡大防止対策として、マスク着用、消毒液の設置、換気を行っています。
26000,0000003757,京都府,南丹市,長谷運動広場,ナガタニウンドウヒロバ,,,京都府南丹市美山町長谷,,35.278678 ,135.536357 ,,,,,,"競技場　11,000円野球場　8,800円　ゲートボール場　1,320円多目的広場　1,320円※要予約（FAXで申し込みFAX.0771-75-1773）","50,000平方メートルの総合グランド軟式野球場1面、陸上競技場（400mトラック）1面、テニスコート4面、ゲートボール場（ナイター設備）2面",,JR山陰線「日吉」駅から南丹市営バスで「佐本橋」下車,50台、無料,,長谷運動公園広場管理棟,0771-75-1773,,,,,2009-07-13,2021-06-29,新型コロナウイルス感染症拡大防止対策として南丹市社会体育施設予防ガイドラインに準じて運営しています。その他、利用者の体調確認、マスク着用、利用誓約書・確認書の提出、代表者による利用者名簿の保管などを行っています。
26000,0000009680,京都府,南丹市,GOMA,ゴーマ,,,京都府南丹市日吉町胡麻大戸15-1,,35.191328 ,135.482034 ,休日：不定休,,,9時～17時※要事前予約（6名まで）,,"レンタサイクル（身長140cm以上）　半日（3時間）　3,000円　1日（3時間以上）　4,000円",初心者向けスポーツバイク体験（1日、2日間）インバウンド向けスポーツバイク体験（1日、2日間）カスタムサイクリングツアーレンタサイクル,,JR山陰線「鍼灸大学前」駅下車、徒歩20分,2台,車椅子不可,GOMA,080-6596-2947,,,,https://www.goma.life/tour,2018-03-06,2021-02-25,新型コロナウイルス感染症拡大防止対策として、マスク着用、消毒液の設置、換気を行っています。
26000,0000007775,京都府,南丹市,るり渓温泉「心と身体の癒しの森」,ルリケイオンセン「ココロトカラダノイヤシノモリ」,,,京都府南丹市園部町大河内広谷1-14,,35.032919 ,135.398059 ,休日：年中無休,,,日帰り入浴　7時～22時宿泊　チェックイン　14時　チェックアウト　11時,,"宿泊（税別）　大人11,500円～、小人7,500円～※平日、土曜日、祝前日、ハイシーズンにより異なる日帰り入浴お気軽入浴プラン（大浴場+露天風呂+バーデゾーン+プール）　平日　大人700円、小人350円　土曜日、日曜日、祝日　大人800円、小人400円全館利用プラン（お気軽プラン+ランタンテラス、タオル、バスタオル、リラックスウェア）　平日　大人1,500円、小人1,000円　土曜日、日曜日、祝日　大人1,800円、小人1,300円",宿泊・温泉施設を備えた健康増進施設。大浴場の他、水着着用の露天風呂等のバーデゾーンや、岩盤浴、酵素浴等のランタンテラスでゆっくりと1日過ごせる施設。,,JR嵯峨野線「園部」駅から京阪京都交通バス（八田線）で「八田」下車、ぐるりんバスに乗り換え「南八田」から「奥るり渓」下車京都縦貫自動車道「園部」ICから車で20分阪神方面から国道173号を綾部方面へ、はらがたわトンネルを出てすぐ右折で5分（グループ、団体は送迎バス有り）※園部駅西口、日生中央駅から無料シャトルバス有り,約700台、無料,,るり渓温泉「心と身体の癒しの森」,0771-65-5001,,,,http://www.rurikei.jp/,2009-07-13,2021-02-24,新型コロナウイルスに対する予防対策実施しています。詳細はホームページ（https://rurikei.jp/news/post-3553.html）をご確認ください。
26000,0000009709,京都府,南丹市,GRAX　京都るり渓,グラックス　キョウトルリケイ,,,京都府南丹市園部町大河内広谷1-14,,35.032071 ,135.398675 ,休日：年中無休,,,14時～翌10時,,"コンフォート／ホビーズ　8,200円～デラックス／ジュニアスイート　9,700円～キャンパスドミトリー　7,700円～ルミエールキャビン　6,700円～デラックスキャビン　13,200円～ハイグレード　9,200円～GRAXドームエア　10,700円～※すべて税別※外・朝食付、滞在中、るり渓温泉が無料で利用できる。（お気軽入浴）",手ぶらで快適に楽しめる新しいスタイルのキャンプ。グランピングテントやトレーラーハウス、キャビンなど9種類のサイトがある。大自然の中での遊びやバーベキュー、夜には満点の星空。いつもの生活とは全く違う贅沢な時間を過ごせます。,,JR嵯峨野線「園部」駅から京阪京都交通バス（八田線）で「八田」下車、ぐるりんバスに乗り換え「南八田」から「奥るり渓」下車京都縦貫自動車道「園部」ICから車で20分阪神方面から国道173号を綾部方面へ、はらがたわトンネルを出てすぐ右折で5分（グループ、団体は送迎バス有り）※園部駅西口、日生中央駅から無料シャトルバス有り,1つのサイトにつき1台の駐車スペースありルミエールキャビンを除く、2台目以降は場外駐車場を利用,,GRAX　京都るり渓,0771-65-5001,,,,http://www.grax.jp,2019-12-02,2021-02-24,新型コロナウイルスに対する予防対策実施しています。詳細はホームページ（https://rurikei.jp/news/post-3553.html）をご確認ください。
26000,0000007767,京都府,南丹市,ほのぼの八木の湯　温泉スタンド,ホノボノヤギノユ　オンセンスタンド,,,京都府南丹市八木町氷所,,35.090820 ,135.543094 ,,,,温泉スタンド利用時間　1月～3月、10月～12月　9時～16時4月～9月　9時～18時,,コイン1枚（20円）　20リットル（コインは専用コインとなっており「スポーツフォアオール」（木曜日定休）、「農村環境公園氷室の郷」（月曜日定休）で販売）,八木町氷所の農村環境公園「氷室の郷」の近くに設置された温泉スタンド。【泉質】ナトリウム-塩化物・炭酸水素塩冷鉱泉【適応症】きりきず、胃腸機能の低下、皮膚乾燥症、神経痛、筋肉痛、関節痛、冷え性、疲労回復、ストレスによる諸症状（うつ状態、睡眠障害）など,,JR嵯峨野線「八木」駅からタクシーで10分,,,南丹市八木支所,0771-68-0020,,,,,2009-07-13,2021-02-25,
26000,0000009426,京都府,南丹市,美山エビスウッズガーデン・カフェ,ミヤマエビスウッズガーデン・カフェ,,,京都府南丹市美山町静原垣内10-8,,35.275037 ,135.551640 ,休日：毎週火曜日、年末年始、不定期,,,10時～16時（季節により変動有り）,,,〈CAFE部門〉カレー、パスタ、ケーキ、コーヒー〈ストーブ部門〉ペレット・薪ストーブ（1台あたり40万～50万円）、薪販売※施工工事については、設置内容によるがストーブ価格の倍ほどかかる。,,JR山陰線「日吉」駅、またはJR山陰線「和知」駅から南丹市営バスで「和泉」下車,普通車14台、大型車2台,車椅子可,美山エビスウッズガーデン・カフェ,0771-75-2123,,,,,2011-02-24,2021-02-24,テイクアウト対応を開始しました。
26000,0000004014,京都府,南丹市,平田酒店,ヒラタサケテン,,,京都府南丹市園部町埴生岡花85,,35.058279 ,135.446708 ,,,,,,,嘉永元年（1848）創業。代表銘柄「琉璃乃誉」〈精米歩合〉70％〈主な使用米〉五百万石 ・日本晴〈日本酒度〉-2〈酸度〉1.8〈特徴〉さっぱりとした飲みよい口当りの酒。【販売店舗】蔵元,,JR嵯峨野線「園部」駅から京阪京都交通バスで「埴生」下車,,,平田酒店,0771-65-0012,,,,,2009-07-13,2021-01-22,
26000,0000009646,京都府,南丹市,日吉ダム　インフォギャラリー,ヒヨシダム　インフォギャラリー,,,京都府南丹市日吉町字中神子ヶ谷68,,35.144784 ,135.519082 ,休日：水曜日（祝日の場合は翌平日）、12/29～1/3,,,10時～16時,,無料,ダム堤体内の見学。ダム博物館分館第2号治水館が平成30年10月常設オープン。,,JR山陰線「日吉」駅下車、徒歩30分,普通車30台、大型バス6台,車椅子可（要介助）,日吉ダム　インフォギャラリー,0771-72-0171,,,,http://www.water.go.jp/kansai/hiyoshi/index.html,2015-12-08,2021-02-25,新型コロナウイルス感染症拡大防止対策のため見学を中止しています。
